orderID,quantity,MasterOrderID,FoodID
1137,1,552,PZ006,60
1138,2,553,CK005,25
1139,3,553,BG006,12
1140,1,554,PZ007,70
1141,1,554,CK001,30
1142,1,555,CK003,40
1143,1,556,BG011,30
1144,1,556,DS007,15
1145,1,556,BG005,12
1146,1,557,DS009,10
1147,2,557,SD002,12
1148,1,557,BG010,15
1149,1,558,SD001,10
1150,1,559,SD006,18
1151,1,559,SD010,14
1152,2,559,SD008,20
1153,1,560,PZ007,70
1154,1,560,DR004,10
1155,1,561,CK006,22
1156,2,561,DR006,13
1157,1,562,PZ005,80
1158,1,562,DS002,18
1159,1,562,CK004,25
1160,3,563,SD002,12
1161,1,563,DS004,24
1162,1,563,DR002,10
1163,1,564,SD002,12
1164,1,565,DR007,13
1165,3,566,SD006,18
1166,1,566,DR004,10
1167,1,566,PZ008,90
1168,1,567,SD010,14
1169,1,567,DS010,15
1170,1,568,BG001,30
1171,1,568,DS009,10
1172,1,568,DR011,10
1173,1,569,CK002,30
1174,1,569,BG005,12
1175,3,569,DR008,13
1176,2,570,BG005,12
1177,1,570,DR010,15
1178,1,571,PZ004,100
1179,1,571,DR008,13
1180,1,572,SD011,12
1181,1,572,CK008,60
1182,1,572,CK003,40
1183,3,573,SD001,10
1184,3,573,CK003,40
1185,1,574,DR002,10
1186,2,574,DS003,18
1187,1,574,SD002,12
1188,1,575,SD003,10
1189,2,575,SD005,10
1190,3,576,BG003,24
1191,1,576,DR006,13
1192,1,577,SD007,16
1193,1,577,DR005,12
1194,1,578,PZ004,100
1195,1,578,BG011,30
1196,3,578,BG008,12
1197,1,579,SD002,12
1198,1,580,BG005,12
1199,1,580,DR007,13
1200,1,581,PZ003,100
1201,1,582,CK003,40
1202,1,583,SD001,10
1203,1,583,CK004,25
1204,2,584,DS008,10
1205,1,584,DR006,13
1206,1,585,BG002,20
1207,1,586,DS010,15
1208,1,586,PZ010,90
1209,1,586,BG007,12
1210,1,587,DS006,15
1211,3,587,DR009,15
1212,1,588,SD008,20
1213,3,588,SD010,14
1214,3,589,PZ008,90
1215,1,589,BG004,22
1216,2,589,CK009,50
1217,1,590,PZ004,100
1218,1,590,BG010,15
1219,2,590,SD009,18
1220,1,591,CK001,30
1221,1,592,DS007,15
1222,3,592,PZ005,80
1223,2,593,PZ002,90
1224,1,593,PZ003,100
1225,1,593,PZ006,60
1226,1,594,DR003,10
1227,2,595,BG011,30
1228,2,595,SD009,18
1229,1,595,DR011,10
1230,1,596,DR011,10
1231,3,597,PZ010,90
1232,3,597,CK002,30
1233,1,598,PZ002,90
1234,2,599,PZ006,60
1235,1,599,CK001,30
1236,1,600,PZ008,90
1237,1,601,DR006,13
1238,3,601,DR006,13
1239,1,601,PZ007,70
1240,2,602,PZ002,90
1241,2,603,SD008,20
1242,1,604,PZ003,100
1243,1,604,BG010,15
1244,2,604,PZ008,90
1245,1,605,CK006,22
1246,1,605,DS008,10
1247,1,605,CK006,22
1248,1,606,PZ002,90
1249,3,606,PZ001,90
1250,1,607,SD002,12
1251,1,607,SD006,18
1252,1,608,PZ004,100
1253,1,609,DR005,12
1254,3,609,CK009,50
1255,1,610,BG009,18
1256,1,610,DR010,15
1257,2,611,DS009,10
1258,2,611,SD005,10
1259,1,612,DR005,12
1260,1,612,BG010,15
1261,2,612,DS007,15
1262,2,613,BG007,12
1263,1,613,DR001,10
1264,2,613,DS005,15
1265,1,614,BG004,22
1266,1,615,PZ010,90
1267,1,616,SD003,10
1268,1,616,BG004,22
1269,1,616,DS008,10
1270,1,617,CK004,25
1271,1,618,CK006,22
1272,2,618,PZ005,80
1273,1,619,CK001,30
1274,1,620,DR001,10
1275,1,620,BG006,12
1276,1,621,BG011,30
1277,1,621,DS008,10
1278,3,622,PZ007,70
1279,1,623,CK005,25
1280,1,624,BG007,12
1281,1,624,BG006,12
1282,1,624,SD006,18
1283,3,625,DS009,10
1284,3,626,CK004,25
1285,1,626,BG010,15
1286,2,627,BG005,12
1287,1,627,BG005,12
1288,1,627,DS006,15
1289,1,628,PZ004,100
1290,1,629,PZ009,90
1291,1,629,SD007,16
1292,1,630,DR001,10
1293,1,630,PZ009,90
1294,1,630,CK001,30
1295,1,631,PZ005,80
1296,1,631,PZ006,60
1297,2,631,DS007,15
1298,1,632,BG009,18
1299,1,632,BG011,30
1300,2,632,BG001,30
1301,1,633,BG007,12
1302,1,633,CK005,25
1303,2,633,DS007,15
1304,2,634,BG006,12
1305,3,635,CK004,25
1306,1,636,SD007,16
1307,1,636,PZ010,90
1308,1,636,PZ010,90
1309,1,637,PZ005,80
1310,1,637,DS001,18
1311,2,638,BG001,30
1312,2,638,DS004,24
1313,2,638,BG010,15
1314,1,639,CK001,30
1315,3,639,PZ003,100
1316,1,639,SD010,14
1317,1,640,BG007,12
1318,3,640,BG011,30
1319,2,641,DR007,13
1320,1,641,DR008,13
1321,1,641,DR007,13
1322,1,642,SD002,12
1323,1,643,SD007,16
1324,1,643,DR004,10
1325,1,643,BG009,18
1326,1,644,CK003,40
1327,1,644,PZ009,90
1328,1,645,SD008,20
1329,1,645,DR009,15
1330,1,645,DR007,13
1331,1,646,BG011,30
1332,1,647,BG003,24
1333,1,647,CK009,50
1334,1,648,PZ001,90
1335,1,648,PZ008,90
1336,1,648,PZ001,90
1337,1,649,BG005,12
1338,1,649,CK007,30
1339,1,650,DS007,15
1340,1,650,DR005,12
1341,1,651,DS006,15
1342,1,652,BG007,12
1343,2,653,CK006,22
1344,1,653,PZ008,90
1345,1,654,SD011,12
1346,1,655,SD001,10
1347,1,656,DS009,10
1348,1,656,BG001,30
1349,1,656,PZ009,90
1350,3,657,SD005,10
1351,1,657,BG001,30
1352,1,657,CK009,50
1353,1,658,DS008,10
1354,3,658,PZ004,100
1355,1,658,PZ006,60
1356,3,659,BG007,12
1357,3,659,DS009,10
1358,1,659,SD001,10
1359,3,660,CK008,60
1360,3,661,SD011,12
1361,1,662,CK009,50
1362,1,663,DS001,18
1363,3,663,SD003,10
1364,1,664,CK002,30
1365,1,664,DS010,15
1366,2,664,BG005,12
1367,1,665,BG008,12
1368,3,665,CK005,25
1369,3,666,DR004,10
1370,1,666,BG005,12
1371,2,666,CK006,22
1372,3,667,CK006,22
1373,1,668,CK001,30
1374,1,668,CK001,30
1375,2,668,DS010,15
1376,1,669,DS007,15
1377,1,670,DR008,13
1378,1,670,SD011,12
1379,1,671,BG008,12
1380,1,671,DS002,18
1381,2,671,BG004,22
1382,1,672,DS002,18
1383,1,673,BG005,12
1384,1,673,PZ006,60
1385,1,674,PZ010,90
1386,1,674,SD006,18
1387,1,674,PZ010,90
1388,1,675,SD002,12
1389,1,676,SD002,12
1390,1,676,CK007,30
1391,1,676,PZ001,90
1392,3,677,SD008,20
1393,1,677,CK003,40
1394,1,677,CK008,60
1395,1,678,CK004,25
1396,1,679,DS001,18
1397,1,680,DS010,15
1398,1,681,SD001,10
1399,1,681,BG002,20
1400,1,682,DR001,10
1401,1,682,DS008,10
1402,1,682,DR005,12
1403,1,683,PZ008,90
1404,1,683,SD002,12
1405,3,684,BG002,20
1406,3,684,SD001,10
1407,1,685,SD005,10
1408,1,685,BG006,12
1409,1,686,DS004,24
1410,1,687,SD011,12
1411,1,687,PZ008,90
1412,1,688,SD005,10
1413,1,688,DS008,10
1414,1,688,CK002,30
1415,2,689,DR004,10
1416,1,689,DR005,12
1417,1,690,DS007,15
1418,1,690,DS009,10
1419,2,690,SD007,16
1420,1,691,DS008,10
1421,1,692,DS009,10
1422,1,692,BG001,30
1423,1,692,CK006,22
1424,2,693,PZ006,60
1425,2,693,DR003,10
1426,1,694,PZ008,90
1427,1,695,CK002,30
1428,3,695,BG004,22
1429,1,696,PZ008,90
1430,1,696,CK002,30
1431,3,697,SD011,12
1432,1,697,SD006,18
1433,1,697,DS004,24
1434,1,698,PZ004,100
1435,1,698,DS004,24
1436,1,698,DR006,13
1437,1,699,PZ003,100
1438,1,699,DR006,13
1439,1,700,BG007,12
1440,1,701,DR001,10
1441,1,702,DS008,10
1442,3,703,CK008,60
1443,1,703,SD008,20
1444,1,703,CK007,30
1445,3,704,PZ002,90
1446,1,704,SD004,15
1447,2,704,DR004,10
1448,1,705,SD006,18
1449,3,706,DS010,15
1450,2,706,DR011,10
1451,3,706,DS009,10
1452,1,707,SD001,10
1453,3,708,BG007,12
1454,1,709,CK007,30
1455,1,709,PZ006,60
1456,1,709,DS001,18
1457,1,710,SD006,18
1458,2,710,DS007,15
1459,1,711,SD010,14
1460,1,711,PZ001,90
1461,1,711,DS009,10
1462,3,712,SD007,16
1463,1,712,DR006,13
1464,2,712,PZ005,80
1465,1,713,DS007,15
1466,1,713,DR005,12
1467,1,713,CK007,30
1468,2,714,BG003,24
1469,1,714,DR003,10
1470,1,714,CK008,60
1471,1,715,DS010,15
1472,1,716,BG008,12
1473,1,716,DR002,10
1474,1,717,DS009,10
1475,3,717,DR002,10
1476,2,718,CK009,50
1477,1,718,DS001,18
1478,1,718,PZ009,90
1479,3,719,DR005,12
1480,2,719,BG001,30
1481,3,719,DS003,18
1482,1,720,BG006,12
1483,3,720,PZ006,60
1484,1,720,PZ002,90
1485,1,721,PZ004,100
1486,1,721,PZ003,100
1487,3,722,DS003,18
1488,3,722,SD004,15
1489,1,722,BG008,12
1490,2,723,CK001,30
1491,2,724,BG008,12
1492,1,724,SD007,16
1493,3,724,BG003,24
1494,1,725,PZ001,90
1495,1,725,PZ003,100
1496,1,726,BG009,18
1497,1,726,SD001,10
1498,3,727,BG008,12
1499,2,728,DS002,18
1500,1,729,PZ004,100
1501,1,730,SD009,18
1502,1,730,CK009,50
1503,1,730,DR003,10
1504,3,731,SD004,15
1505,1,731,BG008,12
1506,1,731,SD003,10
1507,1,732,SD008,20
1508,2,732,SD008,20
1509,1,732,BG001,30
1510,1,733,DR008,13
1511,2,733,PZ009,90
1512,1,734,CK007,30
1513,1,735,SD008,20
1514,1,735,CK002,30
1515,2,735,BG002,20
1516,1,736,PZ009,90
1517,1,736,DS004,24
1518,2,737,BG003,24
1519,2,738,PZ004,100
1520,1,739,DR005,12
1521,2,740,DR010,15
1522,1,740,DS007,15
1523,1,740,PZ004,100
1524,1,741,DS002,18
1525,2,741,SD004,15
1526,3,741,BG001,30
1527,1,742,DS001,18
1528,2,742,DR007,13
1529,1,742,DR008,13
1530,3,743,DR001,10
1531,1,744,BG009,18
1532,2,745,SD008,20
1533,2,745,DR009,15
1534,2,746,DR002,10
1535,1,746,PZ010,90
1536,1,746,BG006,12
1537,3,747,BG003,24
1538,3,747,CK002,30
1539,2,747,DS003,18
1540,3,748,BG010,15
1541,1,749,SD006,18
1542,3,749,PZ003,100
1543,1,750,DR005,12
1544,1,750,SD006,18
1545,3,751,BG010,15
1546,1,752,DR011,10
1547,2,752,CK001,30
1548,1,752,SD001,10
1549,1,753,BG001,30
1550,1,753,PZ002,90
1551,2,754,PZ010,90
1552,1,754,BG004,22
1553,1,755,PZ010,90
1554,1,756,CK002,30
1555,1,756,DS006,15
1556,2,757,BG004,22
1557,1,757,DR002,10
1558,2,758,DR008,13
1559,1,758,CK006,22
1560,2,758,PZ008,90
1561,1,759,CK001,30
1562,1,759,PZ009,90
1563,2,760,DR009,15
1564,1,760,CK009,50
1565,1,760,BG004,22
1566,1,761,PZ006,60
1567,2,761,SD002,12
1568,3,762,BG002,20
1569,1,762,DR007,13
1570,2,763,DR007,13
1571,1,763,DS003,18
1572,1,763,SD003,10
1573,1,764,SD002,12
1574,1,764,DR003,10
1575,1,764,DS001,18
1576,1,765,CK008,60
1577,1,765,DS009,10
1578,1,766,PZ003,100
1579,1,766,DR009,15
1580,1,767,PZ002,90
1581,1,767,DR006,13
1582,2,767,CK004,25
1583,1,768,CK005,25
1584,1,768,PZ005,80
1585,1,768,SD006,18
1586,2,769,DS004,24
1587,1,770,BG002,20
1588,1,771,DS008,10
1589,1,771,DR011,10
1590,1,771,DR007,13
1591,1,772,BG005,12
1592,2,773,DR003,10
1593,1,773,PZ007,70
1594,3,774,SD003,10
1595,1,775,SD002,12
1596,2,775,DR011,10
1597,2,775,CK001,30
1598,1,776,DS008,10
1599,1,777,SD002,12
1600,1,777,PZ008,90
1601,1,777,CK004,25
1602,2,778,DR007,13
1603,3,778,DR003,10
1604,3,779,DS010,15
1605,1,779,DS009,10
1606,3,780,CK001,30
1607,1,780,DR002,10
1608,1,780,PZ003,100
1609,1,781,CK003,40
1610,1,781,DR010,15
1611,3,782,DS002,18
1612,1,783,DR005,12
1613,1,783,BG005,12
1614,1,783,CK009,50
1615,1,784,PZ001,90
1616,1,785,SD002,12
1617,1,785,DR009,15
1618,1,786,BG006,12
1619,1,786,DS006,15
1620,1,787,CK001,30
1621,1,788,BG007,12
1622,1,788,DR008,13
1623,1,788,BG009,18
1624,1,789,DS005,15
1625,1,789,PZ001,90
1626,1,790,BG010,15
1627,1,790,SD008,20
1628,1,791,CK006,22
1629,1,792,DS007,15
1630,1,793,PZ002,90
1631,1,793,DR001,10
1632,2,794,BG003,24
1633,2,794,PZ006,60
1634,1,794,DR003,10
1635,1,795,DS001,18
1636,2,795,BG001,30
1637,1,796,PZ010,90
1638,2,797,BG001,30
1639,1,797,DR007,13
1640,2,797,DR006,13
1641,1,798,DS009,10
1642,1,799,DR010,15
1643,1,799,SD006,18
1644,1,799,CK007,30
1645,3,800,BG008,12
1646,1,801,DS006,15
1647,1,801,SD011,12
1648,2,802,DR002,10
1649,2,802,PZ003,100
1650,1,802,PZ010,90
1651,3,803,SD001,10
1652,1,803,PZ007,70
1653,1,803,SD005,10
1654,1,804,DR002,10
1655,1,805,PZ006,60
1656,1,805,CK004,25
1657,3,805,DS007,15
1658,2,806,SD006,18
1659,1,806,CK002,30
1660,1,806,BG004,22
1661,1,807,SD009,18
1662,1,807,PZ010,90
1663,2,808,DR003,10
1664,3,808,PZ002,90
1665,1,808,BG001,30
1666,3,809,DS005,15
1667,1,809,DR002,10
1668,3,810,DR001,10
1669,2,810,BG008,12
1670,1,810,DR007,13
1671,1,811,SD011,12
1672,1,811,DS010,15
1673,1,812,SD001,10
1674,2,812,DR002,10
1675,1,812,BG007,12
1676,1,813,DR006,13
1677,1,813,BG004,22
1678,1,814,BG004,22
1679,1,815,DR004,10
1680,2,816,PZ009,90
1681,1,816,SD002,12
1682,3,816,DR006,13
1683,1,817,SD007,16
1684,3,817,DS010,15
1685,1,817,BG006,12
1686,2,818,BG010,15
1687,1,818,DS010,15
1688,1,819,PZ010,90
1689,1,820,CK007,30
1690,1,820,BG004,22
1691,1,821,DR008,13
1692,3,821,PZ006,60
1693,3,822,BG010,15
1694,3,823,PZ002,90
1695,1,823,CK008,60
1696,3,824,SD010,14
1697,1,824,PZ003,100
1698,1,825,CK007,30
1699,1,825,DR003,10
1700,1,826,SD008,20
1701,1,826,SD006,18
1702,2,826,DR006,13
1703,1,827,PZ010,90
1704,1,828,DS008,10
1705,1,828,DR007,13
1706,1,829,DR011,10
1707,1,829,DR008,13
1708,1,829,DS004,24
1709,1,830,DS003,18
1710,1,830,DR001,10
1711,1,830,CK005,25
1712,1,831,PZ003,100
1713,1,831,SD005,10
1714,1,831,DR008,13
1715,3,832,SD004,15
1716,1,833,BG008,12
1717,3,833,DR009,15
1718,1,833,DS004,24
1719,3,834,DR001,10
1720,1,835,SD010,14
1721,1,835,CK004,25
1722,1,836,DS001,18
1723,3,836,BG008,12
1724,2,836,DS008,10
1725,1,837,SD007,16
1726,1,837,BG002,20
1727,1,838,PZ005,80
1728,3,838,SD011,12
1729,1,839,BG010,15
1730,1,839,SD011,12
1731,1,840,DR001,10
1732,1,840,SD009,18
1733,1,841,PZ009,90
1734,1,841,DR011,10
1735,1,841,BG009,18
1736,3,842,BG006,12
1737,3,843,DR005,12
1738,1,843,DR008,13
1739,1,844,BG008,12
1740,2,844,BG006,12
1741,1,844,DR011,10
1742,1,845,SD011,12
1743,1,846,BG008,12
1744,2,846,BG011,30
1745,2,847,DR004,10
1746,1,848,DS005,15
1747,1,848,CK005,25
1748,2,849,SD011,12
1749,1,849,DS002,18
1750,1,850,BG011,30
1751,1,850,PZ002,90
1752,1,850,SD010,14
1753,3,851,SD001,10
1754,3,851,BG010,15
1755,1,851,DS007,15
1756,1,852,CK007,30
1757,2,852,CK002,30
1758,1,852,SD006,18
1759,1,853,BG003,24
1760,1,854,CK005,25
1761,1,854,BG011,30
1762,3,855,DS008,10
1763,1,855,DR002,10
1764,1,856,DR006,13
1765,1,856,DS002,18
1766,1,857,SD008,20
1767,1,857,BG007,12
1768,1,857,PZ003,100
1769,2,858,PZ010,90
1770,1,858,DS006,15
1771,3,858,SD004,15
1772,1,859,DR011,10
1773,1,859,DR006,13
1774,2,859,DR005,12
1775,1,860,DR006,13
1776,2,860,CK001,30
1777,1,860,BG005,12
1778,3,861,SD001,10
1779,1,862,SD011,12
1780,1,862,DR011,10
1781,3,863,BG009,18
1782,1,864,SD002,12
1783,1,864,DS009,10
1784,1,864,PZ009,90
1785,1,865,DS003,18
1786,1,866,DS004,24
1787,1,866,DR011,10
1788,1,867,CK002,30
1789,1,867,BG002,20
1790,3,868,DS005,15
1791,2,869,SD010,14
1792,1,870,DS007,15
1793,2,870,CK006,22
1794,1,871,CK001,30
1795,2,871,DS001,18
1796,3,871,DS005,15
1797,1,872,BG004,22
1798,1,873,DR001,10
1799,1,873,PZ009,90
1800,3,873,DS001,18
1801,2,874,CK003,40
1802,1,874,DR003,10
1803,1,875,PZ001,90
1804,1,875,PZ008,90
1805,1,876,PZ001,90
1806,1,876,BG001,30
1807,1,876,DS008,10
1808,3,877,DR005,12
1809,1,877,BG002,20
1810,1,877,CK008,60
1811,1,878,PZ002,90
1812,1,879,DR004,10
1813,2,879,DS006,15
1814,1,880,SD001,10
1815,2,881,DS006,15
1816,1,881,CK003,40
1817,2,881,DS006,15
1818,3,882,BG001,30
1819,1,882,DS009,10
1820,2,883,CK001,30
1821,1,884,DS009,10
1822,1,885,CK007,30
1823,3,886,SD010,14
1824,1,886,PZ010,90
1825,1,887,SD009,18
1826,1,887,SD003,10
1827,1,887,SD001,10
1828,1,888,SD008,20
1829,1,888,CK006,22
1830,1,889,BG011,30
1831,1,890,PZ002,90
1832,1,890,PZ006,60
1833,2,890,SD002,12
1834,1,891,CK002,30
1835,1,892,PZ008,90
1836,1,892,BG010,15
1837,1,893,DS010,15
1838,1,894,DR002,10
1839,1,894,DR009,15
1840,1,895,DR008,13
1841,3,895,PZ006,60
1842,2,896,BG007,12
1843,1,896,DR010,15
1844,2,896,CK003,40
1845,1,897,CK004,25
1846,3,897,CK001,30
1847,1,898,BG008,12
1848,1,898,SD003,10
1849,3,899,SD002,12
1850,1,900,SD006,18
1851,1,900,PZ008,90
1852,2,900,DS002,18
1853,1,901,CK007,30
1854,1,902,DR008,13
1855,1,903,CK009,50
1856,1,904,SD008,20
1857,1,904,PZ009,90
1858,1,905,DS007,15
1859,1,905,DR002,10
1860,1,906,SD010,14
1861,1,906,CK003,40
1862,1,907,CK009,50
1863,1,907,DS002,18
1864,3,907,SD002,12
1865,1,908,BG011,30
1866,3,909,PZ008,90
1867,1,909,SD003,10
1868,1,909,PZ009,90
1869,2,910,PZ002,90
1870,3,911,DS006,15
1871,1,911,BG002,20
1872,1,911,DR001,10
1873,1,912,DS010,15
1874,1,913,BG005,12
1875,1,914,DR006,13
1876,3,915,DS003,18
1877,1,915,SD005,10
1878,1,915,BG002,20
1879,1,916,PZ005,80
1880,1,916,DS006,15
1881,1,916,PZ005,80
1882,1,917,DS005,15
1883,1,917,DS007,15
1884,3,918,CK007,30
1885,1,918,PZ005,80
1886,1,919,SD007,16
1887,1,919,BG010,15
1888,2,920,BG009,18
1889,1,920,PZ001,90
1890,2,921,SD002,12
1891,1,921,DR011,10
1892,2,921,BG009,18
1893,1,922,BG001,30
1894,1,922,PZ003,100
1895,1,923,DR005,12
1896,2,923,DS002,18
1897,1,924,PZ005,80
1898,1,924,SD005,10
1899,1,924,SD007,16
1900,1,925,BG010,15
1901,1,925,DS003,18
1902,1,925,SD005,10
1903,1,926,SD009,18
1904,1,927,DS007,15
1905,2,927,DS010,15
1906,1,927,SD004,15
1907,2,928,SD004,15
1908,1,928,SD005,10
1909,1,929,DS009,10
1910,1,929,DR006,13
1911,2,929,DS004,24
1912,1,930,BG002,20
1913,1,931,CK008,60
1914,1,932,SD008,20
1915,2,932,DS004,24
1916,1,933,CK007,30
1917,1,933,SD008,20
1918,1,933,SD010,14
1919,1,934,DR009,15
1920,1,935,DS006,15
1921,2,935,SD009,18
1922,1,935,DS005,15
1923,1,936,DR011,10
1924,1,936,BG001,30
1925,1,936,DR005,12
1926,1,937,PZ002,90
1927,1,937,BG004,22
1928,1,937,BG005,12
1929,1,938,CK007,30
1930,1,939,SD005,10
1931,1,939,BG011,30
1932,1,940,SD006,18
1933,3,940,BG003,24
1934,1,940,SD009,18
1935,1,941,CK002,30
1936,1,941,CK007,30
1937,1,942,PZ006,60
1938,2,942,SD004,15
1939,1,942,CK007,30
1940,3,943,BG005,12
1941,1,943,DR004,10
1942,1,944,CK004,25
1943,1,944,CK004,25
1944,2,945,DR006,13
1945,1,946,DR003,10
1946,1,946,BG008,12
1947,2,946,DR001,10
1948,2,947,BG011,30
1949,1,947,SD008,20
1950,1,948,BG011,30
1951,1,948,SD006,18
1952,3,948,DR010,15
1953,1,949,DR003,10
1954,1,949,DS003,18
1955,1,949,BG006,12
1956,1,950,PZ010,90
1957,3,950,DR010,15
1958,1,950,BG011,30
1959,1,951,BG009,18
1960,1,951,PZ001,90
1961,1,951,CK004,25
1962,3,952,BG002,20
1963,1,953,DS005,15
1964,1,953,PZ006,60
1965,1,953,SD002,12
1966,1,954,DR006,13
1967,1,954,BG011,30
1968,1,954,PZ007,70
1969,1,955,DR007,13
1970,2,955,SD010,14
1971,2,955,BG004,22
1972,1,956,CK005,25
1973,1,956,BG006,12
1974,1,956,SD009,18
1975,1,957,DR005,12
1976,3,958,CK001,30
1977,1,958,DR008,13
1978,2,958,CK001,30
1979,3,959,SD002,12
1980,1,959,SD007,16
1981,1,959,SD001,10
1982,2,960,CK002,30
1983,3,961,CK001,30
1984,1,961,CK005,25
1985,1,961,BG010,15
1986,2,962,DR001,10
1987,2,963,BG001,30
1988,2,964,PZ004,100
1989,1,964,CK005,25
1990,1,965,PZ003,100
1991,1,966,PZ001,90
1992,1,966,BG011,30
1993,1,967,SD003,10
1994,1,968,CK004,25
1995,3,968,SD007,16
1996,3,968,SD010,14
1997,3,969,PZ007,70
1998,1,970,DS004,24
1999,1,971,DS009,10
2000,1,971,DR010,15
2001,3,972,DS006,15
2002,1,973,DS004,24
2003,1,974,DS002,18
2004,2,975,CK004,25
2005,1,975,PZ010,90
2006,1,975,BG004,22
2007,1,976,CK004,25
2008,1,976,SD002,12
2009,2,976,PZ005,80
2010,1,977,DS005,15
2011,1,977,SD010,14
2012,1,978,DS006,15
2013,1,978,SD003,10
2014,1,979,DS003,18
2015,1,979,CK005,25
2016,2,980,SD011,12
2017,1,980,SD003,10
2018,1,980,PZ007,70
2019,1,981,DR007,13
2020,1,981,BG010,15
2021,1,981,DR001,10
2022,1,982,DR007,13
2023,1,982,PZ003,100
2024,1,983,SD003,10
2025,1,983,PZ002,90
2026,1,984,BG008,12
2027,1,985,PZ007,70
2028,1,986,DS003,18
2029,1,986,CK003,40
2030,1,986,DS006,15
2031,1,987,DR004,10
2032,2,987,DS007,15
2033,3,987,PZ010,90
2034,3,988,SD005,10
2035,1,988,CK006,22
2036,3,989,PZ004,100
2037,1,990,PZ004,100
2038,2,991,PZ007,70
2039,1,991,DR006,13
2040,1,991,PZ008,90
2041,1,992,SD010,14
2042,3,993,DS008,10
2043,1,993,DR005,12
2044,1,993,DR001,10
2045,1,994,CK006,22
2046,3,995,PZ006,60
2047,1,995,CK004,25
2048,1,995,CK009,50
2049,3,996,SD010,14
2050,1,996,DS002,18
2051,1,997,BG005,12
2052,2,997,PZ008,90
2053,1,997,DS009,10
2054,2,998,CK006,22
2055,1,999,BG011,30
2056,1,999,BG009,18
2057,1,999,SD011,12
2058,1,1000,BG008,12
2059,1,1000,DR002,10
2060,1,1000,PZ003,100
2061,1,1001,DR006,13
2062,1,1002,CK006,22
2063,1,1002,DR007,13
2064,1,1002,PZ002,90
2065,1,1003,PZ007,70
2066,1,1003,CK008,60
2067,1,1004,DR004,10
2068,1,1004,DS009,10
2069,1,1004,PZ007,70
2070,1,1005,BG002,20
2071,1,1005,DR011,10
2072,1,1005,DR004,10
2073,1,1006,SD010,14
2074,3,1006,BG007,12
2075,3,1007,DR005,12
2076,1,1007,BG011,30
2077,3,1007,PZ006,60
2078,3,1008,BG005,12
2079,1,1008,SD008,20
2080,1,1008,DS006,15
2081,1,1009,PZ002,90
2082,2,1010,DR010,15
2083,1,1010,CK001,30
2084,1,1011,SD008,20
2085,1,1012,SD008,20
2086,1,1012,PZ003,100
2087,1,1012,DR006,13
2088,3,1013,DS008,10
2089,1,1013,PZ003,100
2090,1,1014,PZ004,100
2091,1,1014,DS003,18
2092,1,1015,BG010,15
2093,1,1015,DR009,15
2094,1,1015,BG003,24
2095,1,1016,BG001,30
2096,3,1017,CK006,22
2097,1,1017,SD009,18
2098,1,1018,PZ003,100
2099,1,1018,BG006,12
2100,3,1019,CK007,30
2101,1,1019,PZ007,70
2102,1,1020,PZ008,90
2103,1,1021,CK008,60
2104,1,1022,CK005,25
2105,1,1022,DR006,13
2106,1,1023,DS004,24
2107,1,1023,CK003,40
2108,1,1024,BG011,30
2109,1,1025,SD002,12
2110,1,1025,DS001,18
2111,1,1025,DS010,15
2112,1,1026,DR005,12
2113,1,1026,DR001,10
2114,1,1027,CK001,30
2115,1,1027,PZ010,90
2116,2,1028,DR011,10
2117,1,1028,DR001,10
2118,1,1029,SD002,12
2119,1,1029,DS008,10
2120,2,1029,CK008,60
2121,1,1030,CK005,25
2122,1,1030,SD001,10
2123,1,1030,PZ001,90
2124,3,1031,PZ001,90
2125,1,1031,BG006,12
2126,1,1032,DR004,10
2127,1,1032,SD001,10
2128,1,1032,CK004,25
2129,1,1033,DR010,15
2130,1,1033,SD008,20
2131,2,1033,PZ003,100
2132,2,1034,BG002,20
2133,1,1035,CK009,50
2134,3,1036,PZ010,90
2135,1,1036,SD001,10
2136,1,1037,BG001,30
2137,1,1037,BG010,15
2138,1,1037,PZ009,90
2139,1,1038,SD010,14
2140,1,1038,DS009,10
2141,1,1039,BG008,12
2142,1,1040,PZ006,60
2143,1,1040,DR005,12
2144,1,1040,PZ006,60
2145,2,1041,BG002,20
2146,1,1041,CK009,50
2147,1,1041,SD006,18
2148,1,1042,BG007,12
2149,1,1042,DS008,10
2150,3,1043,SD005,10
2151,1,1044,BG004,22
2152,3,1044,BG009,18
2153,1,1044,PZ008,90
2154,2,1045,DR011,10
2155,1,1045,SD008,20
2156,1,1045,DS010,15
2157,1,1046,BG010,15
2158,3,1046,DS001,18
2159,1,1046,DS008,10
2160,1,1047,DS005,15
2161,1,1048,DR006,13
2162,1,1049,SD004,15
2163,1,1049,SD007,16
2164,1,1050,DS006,15
2165,1,1050,PZ010,90
2166,3,1051,SD009,18
2167,3,1051,PZ007,70
2168,1,1052,CK005,25
2169,1,1052,PZ004,100
2170,1,1052,SD008,20
2171,2,1053,CK008,60
2172,1,1054,DR005,12
2173,1,1054,DR010,15
2174,1,1054,DS007,15
2175,1,1055,DR011,10
2176,1,1055,CK004,25
2177,1,1055,SD010,14
2178,1,1056,DS005,15
2179,1,1057,CK008,60
2180,1,1057,SD002,12
2181,3,1057,SD011,12
2182,1,1058,DS007,15
2183,1,1059,BG007,12
2184,1,1059,SD005,10
2185,1,1060,CK009,50
2186,1,1060,SD008,20
2187,2,1061,BG009,18
